timestamp,log_message,label,anomaly_type
2026-01-04 07:15:29,"192.168.130.241 - - [04/Jan/2026:09:50:17 +0700] ""GET / HTTP/1.1"" 200 46488",0,normal
2026-01-04 07:15:37,"192.168.200.126 - - [04/Jan/2026:00:12:47 +0700] ""POST /login HTTP/1.1"" 200 36279",0,normal
2026-01-04 07:15:41,systemd[1]: Stopped mysql.service,0,normal
2026-01-04 07:15:54,sudo: root : command not allowed ; TTY=pts/0 ; USER=root ; COMMAND=chmod 777 /etc/shadow,1,privilege_escalation
2026-01-04 07:15:56,[INFO] Cache hit for key: cache_key_453,0,normal
2026-01-04 07:16:08,[INFO] Cache hit for key: cache_key_718,0,normal
2026-01-04 07:16:13,Connection received: host=192.168.188.210 user=postgres database=users,0,normal
2026-01-04 07:16:13,session closed for user root,0,normal
2026-01-04 07:16:19,guest: user NOT in sudoers; TTY=pts/0; PWD=/home/guest; USER=root; COMMAND=/bin/bash,1,privilege_escalation
2026-01-04 07:16:20,"192.168.73.165 - - [04/Jan/2026:15:18:38 +0700] ""POST /css/style.css HTTP/1.1"" 200 34248",0,normal
2026-01-04 07:16:44,"192.168.165.62 - - [04/Jan/2026:14:09:49 +0700] ""GET /images/logo.png HTTP/1.1"" 200 3765",0,normal
2026-01-04 07:16:50,error: maximum authentication attempts exceeded for nginx from 45.33.9.26,1,brute_force
2026-01-04 07:17:11,"192.168.247.24 - - [04/Jan/2026:02:59:57 +0700] ""POST / HTTP/1.1"" 200 46489",0,normal
2026-01-04 07:17:22,[INFO] User mysql logged in successfully,0,normal
2026-01-04 07:17:27,[INFO] Application started successfully,0,normal
2026-01-04 07:17:28,kernel: [128.834330] eth1: link down,0,normal
2026-01-04 07:17:31,Received disconnect from 192.168.104.115 port 19422:11: disconnected by user,0,normal
2026-01-04 07:17:35,Accepted password for user from 192.168.248.39 port 42309 ssh2,0,normal
2026-01-04 07:17:45,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 07:17:55,[INFO] Cache hit for key: cache_key_611,0,normal
2026-01-04 07:18:05,[ERROR] Disk space critical: /var at 97% usage,1,system_error
2026-01-04 07:18:08,session opened for user guest by (uid=0),0,normal
2026-01-04 07:18:21,session opened for user mysql by (uid=0),0,normal
2026-01-04 07:18:34,"192.168.123.243 - - [04/Jan/2026:05:54:24 +0700] ""GET /static/js/app.js HTTP/1.1"" 200 20832",0,normal
2026-01-04 07:18:44,"192.168.9.77 - - [04/Jan/2026:21:19:33 +0700] ""GET /static/js/app.js HTTP/1.1"" 200 16030",0,normal
2026-01-04 07:18:53,Failed password for invalid user postgres from 104.248.223.222 port 28089 ssh2,1,brute_force
2026-01-04 07:18:59,systemd[1]: Started redis.service,0,normal
2026-01-04 07:19:01,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 07:19:04,[INFO] Cache hit for key: cache_key_702,0,normal
2026-01-04 07:19:10,"192.168.188.61 - - [04/Jan/2026:09:47:18 +0700] ""POST /admin HTTP/1.1"" 200 39762",0,normal
2026-01-04 07:19:12,session closed for user mysql,0,normal
2026-01-04 07:19:13,kernel: [821.853917] eth1: link down,0,normal
2026-01-04 07:19:36,[INFO] Application started successfully,0,normal
2026-01-04 07:19:38,"192.168.17.27 - - [04/Jan/2026:20:29:55 +0700] ""GET / HTTP/1.1"" 304 0",0,normal
2026-01-04 07:19:46,[DEBUG] Processing request from 192.168.41.74,0,normal
2026-01-04 07:19:54,"192.168.117.25 - - [04/Jan/2026:08:13:54 +0700] ""POST /login HTTP/1.1"" 200 31136",0,normal
2026-01-04 07:19:56,session opened for user admin by (uid=0),0,normal
2026-01-04 07:20:02,[INFO] Cache hit for key: cache_key_514,0,normal
2026-01-04 07:20:03,"192.168.27.49 - - [03/Jan/2026:23:26:26 +0700] ""POST /static/js/app.js HTTP/1.1"" 200 12440",0,normal
2026-01-04 07:20:09,"192.168.23.48 - - [03/Jan/2026:23:46:37 +0700] ""GET /login HTTP/1.1"" 304 0",0,normal
2026-01-04 07:20:14,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 07:20:17,session closed for user guest,0,normal
2026-01-04 07:20:18,session opened for user www-data by (uid=0),0,normal
2026-01-04 07:20:33,[INFO] Application started successfully,0,normal
2026-01-04 07:20:44,"192.168.7.225 - - [04/Jan/2026:09:03:17 +0700] ""GET /api/v1/users HTTP/1.1"" 200 20126",0,normal
2026-01-04 07:20:46,kernel: [515.308821] br-0: link up,0,normal
2026-01-04 07:20:47,[INFO] Request processed in 2372ms,0,normal
2026-01-04 07:21:01,Received disconnect from 192.168.224.247 port 49217:11: disconnected by user,0,normal
2026-01-04 07:21:22,Accepted password for user from 192.168.104.181 port 4330 ssh2,0,normal
2026-01-04 07:21:30,kernel: [30.923728] br-0: link up,0,normal
2026-01-04 07:21:49,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:21:49,Received disconnect from 192.168.159.244 port 47366:11: disconnected by user,0,normal
2026-01-04 07:21:55,su: FAILED SU (to root) mysql on pts/0,1,privilege_escalation
2026-01-04 07:22:06,session opened for user www-data by (uid=0),0,normal
2026-01-04 07:22:17,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:22:45,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 07:22:56,Connection received: host=192.168.13.244 user=admin database=analytics,0,normal
2026-01-04 07:22:56,Failed password for invalid user user from 192.42.100.57 port 54801 ssh2,1,brute_force
2026-01-04 07:22:59,"192.168.13.143 - - [04/Jan/2026:14:05:28 +0700] ""GET / HTTP/1.1"" 200 47247",0,normal
2026-01-04 07:23:04,[DEBUG] Processing request from 192.168.91.198,0,normal
2026-01-04 07:23:10,systemd[1]: Started nginx.service,0,normal
2026-01-04 07:23:16,"192.168.75.213 - - [03/Jan/2026:22:35:58 +0700] ""POST / HTTP/1.1"" 200 2702",0,normal
2026-01-04 07:23:23,kernel: Out of memory: Kill process 34044 (keylogger) score 312,1,system_error
2026-01-04 07:23:37,[INFO] Cache hit for key: cache_key_654,0,normal
2026-01-04 07:23:39,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:24:06,"192.168.54.104 - - [04/Jan/2026:14:31:56 +0700] ""GET /images/logo.png HTTP/1.1"" 200 33489",0,normal
2026-01-04 07:24:24,"192.168.98.64 - - [04/Jan/2026:12:37:15 +0700] ""GET /admin HTTP/1.1"" 304 0",0,normal
2026-01-04 07:24:27,Connection received: host=192.168.218.12 user=postgres database=production,0,normal
2026-01-04 07:24:31,Accepted password for www-data from 192.168.231.104 port 3440 ssh2,0,normal
2026-01-04 07:24:32,[INFO] User nginx logged in successfully,0,normal
2026-01-04 07:24:35,Connection received: host=192.168.107.231 user=nginx database=production,0,normal
2026-01-04 07:24:37,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 07:24:48,kernel: [258.309143] eth0: link up,0,normal
2026-01-04 07:24:55,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:24:57,session opened for user postgres by (uid=0),0,normal
2026-01-04 07:25:08,session opened for user guest by (uid=0),0,normal
2026-01-04 07:25:11,Connection received: host=192.168.76.161 user=apache database=users,0,normal
2026-01-04 07:25:14,Accepted password for apache from 192.168.230.242 port 19160 ssh2,0,normal
2026-01-04 07:25:58,[INFO] Cache hit for key: cache_key_647,0,normal
2026-01-04 07:26:02,[INFO] User user logged in successfully,0,normal
2026-01-04 07:26:25,session opened for user postgres by (uid=0),0,normal
2026-01-04 07:26:27,"192.168.235.122 - - [04/Jan/2026:13:28:24 +0700] ""POST / HTTP/1.1"" 200 17963",0,normal
2026-01-04 07:26:30,Received disconnect from 192.168.166.41 port 44400:11: disconnected by user,0,normal
2026-01-04 07:26:32,"192.168.17.173 - - [04/Jan/2026:02:21:42 +0700] ""POST /index.html HTTP/1.1"" 200 47221",0,normal
2026-01-04 07:26:41,ALERT: Unauthorized privilege escalation attempt by root,1,privilege_escalation
2026-01-04 07:26:44,[DEBUG] Processing request from 192.168.226.92,0,normal
2026-01-04 07:26:57,[INFO] User www-data logged in successfully,0,normal
2026-01-04 07:27:18,[INFO] Request processed in 3849ms,0,normal
2026-01-04 07:27:25,[INFO] User user logged in successfully,0,normal
2026-01-04 07:27:28,Accepted password for www-data from 192.168.6.230 port 36404 ssh2,0,normal
2026-01-04 07:27:32,ALERT: Rootkit signature detected in /css/style.css,1,malware_indicator
2026-01-04 07:27:36,Accepted password for user from 192.168.244.192 port 17857 ssh2,0,normal
2026-01-04 07:28:04,Connection received: host=192.168.248.224 user=postgres database=production,0,normal
2026-01-04 07:28:10,[INFO] Cache hit for key: cache_key_52,0,normal
2026-01-04 07:28:20,[INFO] User admin logged in successfully,0,normal
2026-01-04 07:28:29,session opened for user guest by (uid=0),0,normal
2026-01-04 07:28:41,[INFO] Application started successfully,0,normal
2026-01-04 07:28:56,[INFO] Request processed in 3237ms,0,normal
2026-01-04 07:28:57,[INFO] Application started successfully,0,normal
2026-01-04 07:29:35,Received disconnect from 192.168.163.169 port 39661:11: disconnected by user,0,normal
2026-01-04 07:29:40,Connection received: host=192.168.104.185 user=apache database=staging,0,normal
2026-01-04 07:29:43,systemd[1]: Started mongodb.service,0,normal
2026-01-04 07:30:04,MySQL server started with process id 24860,0,normal
2026-01-04 07:30:14,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 07:30:24,[DEBUG] Processing request from 192.168.242.81,0,normal
2026-01-04 07:30:28,Received disconnect from 192.168.177.236 port 59763:11: disconnected by user,0,normal
2026-01-04 07:30:31,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 07:30:47,session closed for user nginx,0,normal
2026-01-04 07:31:02,kernel: [495.939215] eth1: link up,0,normal
2026-01-04 07:31:02,"192.168.138.253 - - [04/Jan/2026:16:31:17 +0700] ""GET /images/logo.png HTTP/1.1"" 304 0",0,normal
2026-01-04 07:31:11,[DEBUG] Processing request from 192.168.190.137,0,normal
2026-01-04 07:31:11,kernel: [701.943925] eth1: link down,0,normal
2026-01-04 07:31:23,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:31:23,kernel: [572.587075] docker0: link up,0,normal
2026-01-04 07:31:25,"192.168.231.133 - - [04/Jan/2026:14:01:57 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 07:31:26,kernel: [285.188863] eth1: link down,0,normal
2026-01-04 07:31:37,kernel: [634.273341] eth0: link down,0,normal
2026-01-04 07:31:48,WARNING: Unauthorized file modification: /index.html,1,malware_indicator
2026-01-04 07:31:55,MySQL server started with process id 19846,0,normal
2026-01-04 07:31:59,"192.168.55.123 - - [04/Jan/2026:06:44:33 +0700] ""GET /css/style.css HTTP/1.1"" 304 0",0,normal
2026-01-04 07:32:21,[INFO] Application started successfully,0,normal
2026-01-04 07:32:25,[ERROR] Disk space critical: /tmp at 97% usage,1,system_error
2026-01-04 07:32:29,[INFO] Request processed in 4116ms,0,normal
2026-01-04 07:32:34,Connection received: host=192.168.175.129 user=user database=test,0,normal
2026-01-04 07:32:37,[INFO] Request processed in 57ms,0,normal
2026-01-04 07:32:38,session closed for user user,0,normal
2026-01-04 07:32:45,session opened for user user by (uid=0),0,normal
2026-01-04 07:32:48,[INFO] Application started successfully,0,normal
2026-01-04 07:32:50,"104.248.23.113 - - [04/Jan/2026:07:40:22 +0700] ""POST /login HTTP/1.1"" 401 2898",1,suspicious_network
2026-01-04 07:32:53,session opened for user nginx by (uid=0),0,normal
2026-01-04 07:32:56,session opened for user mysql by (uid=0),0,normal
2026-01-04 07:33:20,Received disconnect from 192.168.131.144 port 6362:11: disconnected by user,0,normal
2026-01-04 07:33:23,systemd[1]: Started ssh.service,0,normal
2026-01-04 07:33:33,"192.168.161.224 - - [04/Jan/2026:04:42:14 +0700] ""GET /index.html HTTP/1.1"" 200 20865",0,normal
2026-01-04 07:33:35,[INFO] User root logged in successfully,0,normal
2026-01-04 07:33:35,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:33:36,[INFO] User mysql logged in successfully,0,normal
2026-01-04 07:33:48,[INFO] Application started successfully,0,normal
2026-01-04 07:33:53,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:33:55,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:34:15,session closed for user admin,0,normal
2026-01-04 07:34:21,Connection received: host=192.168.64.112 user=root database=staging,0,normal
2026-01-04 07:34:42,[INFO] Cache hit for key: cache_key_530,0,normal
2026-01-04 07:34:44,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 07:34:56,MySQL server started with process id 45807,0,normal
2026-01-04 07:34:59,Failed password for invalid user www-data from 104.248.194.53 port 27597 ssh2,1,brute_force
2026-01-04 07:35:00,"192.168.97.71 - - [04/Jan/2026:14:00:10 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 07:35:09,[INFO] User mysql logged in successfully,0,normal
2026-01-04 07:35:12,kernel: [920.871910] wlan0: link down,0,normal
2026-01-04 07:35:27,MySQL server started with process id 51364,0,normal
2026-01-04 07:35:29,session opened for user admin by (uid=0),0,normal
2026-01-04 07:35:31,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 07:35:34,session opened for user mysql by (uid=0),0,normal
2026-01-04 07:35:39,session closed for user guest,0,normal
2026-01-04 07:35:40,[INFO] Cache hit for key: cache_key_559,0,normal
2026-01-04 07:35:53,Accepted password for apache from 192.168.128.14 port 50284 ssh2,0,normal
2026-01-04 07:36:29,Failed password for admin from 185.220.79.168 port 43978 ssh2,1,brute_force
2026-01-04 07:37:10,kernel: [210.585804] wlan0: link up,0,normal
2026-01-04 07:37:12,su: FAILED SU (to root) nginx on pts/0,1,privilege_escalation
2026-01-04 07:37:14,"192.168.52.44 - - [04/Jan/2026:18:00:51 +0700] ""POST /index.html HTTP/1.1"" 200 6505",0,normal
2026-01-04 07:37:15,kernel: [141.512407] eth1: link up,0,normal
2026-01-04 07:37:25,[INFO] Request processed in 2047ms,0,normal
2026-01-04 07:37:36,"192.168.155.49 - - [04/Jan/2026:21:43:17 +0700] ""POST /login HTTP/1.1"" 200 48402",0,normal
2026-01-04 07:38:14,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 07:38:16,Failed password for user from 185.220.147.114 port 51157 ssh2,1,brute_force
2026-01-04 07:38:20,session closed for user nginx,0,normal
2026-01-04 07:38:22,kernel: [512.195841] br-0: link up,0,normal
2026-01-04 07:38:37,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 07:38:46,Received disconnect from 192.168.68.25 port 1632:11: disconnected by user,0,normal
2026-01-04 07:39:07,systemd[1]: Starting docker.service...,0,normal
2026-01-04 07:39:07,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 07:39:13,Accepted password for guest from 192.168.97.1 port 15374 ssh2,0,normal
2026-01-04 07:39:14,kernel: [11.226464] eth0: link up,0,normal
2026-01-04 07:39:23,kernel: BUG: soft lockup - CPU#3 stuck for 976s!,1,system_error
2026-01-04 07:39:38,"192.168.160.218 - - [04/Jan/2026:12:08:57 +0700] ""GET /api/v1/users HTTP/1.1"" 304 0",0,normal
2026-01-04 07:40:33,kernel: [78.941368] docker0: link down,0,normal
2026-01-04 07:40:45,systemd[1]: Started nginx.service,0,normal
2026-01-04 07:40:58,[INFO] Application started successfully,0,normal
2026-01-04 07:40:58,"192.168.58.158 - - [04/Jan/2026:21:32:21 +0700] ""POST / HTTP/1.1"" 200 13968",0,normal
2026-01-04 07:41:04,"192.168.225.155 - - [04/Jan/2026:19:34:18 +0700] ""GET /dashboard HTTP/1.1"" 304 0",0,normal
2026-01-04 07:41:15,[INFO] User apache logged in successfully,0,normal
2026-01-04 07:41:17,"192.168.23.199 - - [04/Jan/2026:17:24:38 +0700] ""GET /api/v1/users HTTP/1.1"" 200 29489",0,normal
2026-01-04 07:41:21,error: maximum authentication attempts exceeded for apache from 104.248.118.61,1,brute_force
2026-01-04 07:41:25,kernel: [451.870516] eth0: link up,0,normal
2026-01-04 07:41:27,kernel: [561.695787] eth1: link up,0,normal
2026-01-04 07:41:34,sudo: admin : command not allowed ; TTY=pts/0 ; USER=root ; COMMAND=chmod 777 /etc/shadow,1,privilege_escalation
2026-01-04 07:41:44,MySQL server started with process id 32134,0,normal
2026-01-04 07:41:59,kernel: [603.670653] eth1: link up,0,normal
2026-01-04 07:42:09,"192.168.28.110 - - [04/Jan/2026:08:39:22 +0700] ""POST /index.html HTTP/1.1"" 200 17104",0,normal
2026-01-04 07:42:19,systemd[1]: Started docker.service,0,normal
2026-01-04 07:42:44,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:42:45,systemd[1]: Started mysql.service,0,normal
2026-01-04 07:42:46,kernel: [378.939857] br-0: link up,0,normal
2026-01-04 07:42:49,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:42:52,[INFO] Request processed in 1144ms,0,normal
2026-01-04 07:43:04,systemd[1]: Stopped cron.service,0,normal
2026-01-04 07:43:16,PAM: Authentication failure for mysql from 45.33.194.2,1,brute_force
2026-01-04 07:43:17,[INFO] Application started successfully,0,normal
2026-01-04 07:43:20,[INFO] User root logged in successfully,0,normal
2026-01-04 07:43:21,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 07:43:22,"192.168.137.128 - - [04/Jan/2026:05:20:21 +0700] ""GET /images/logo.png HTTP/1.1"" 200 43443",0,normal
2026-01-04 07:43:28,"192.168.159.86 - - [04/Jan/2026:00:25:16 +0700] ""GET /css/style.css HTTP/1.1"" 304 0",0,normal
2026-01-04 07:43:35,[INFO] Application started successfully,0,normal
2026-01-04 07:43:58,session closed for user admin,0,normal
2026-01-04 07:43:59,Received disconnect from 192.168.111.61 port 37871:11: disconnected by user,0,normal
2026-01-04 07:44:01,[INFO] User nginx logged in successfully,0,normal
2026-01-04 07:44:04,Accepted password for www-data from 192.168.143.49 port 18608 ssh2,0,normal
2026-01-04 07:44:10,"192.168.204.124 - - [04/Jan/2026:05:45:39 +0700] ""GET / HTTP/1.1"" 200 28028",0,normal
2026-01-04 07:44:10,ALERT: Rootkit signature detected in /index.html,1,malware_indicator
2026-01-04 07:44:15,[DEBUG] Processing request from 192.168.235.55,0,normal
2026-01-04 07:44:20,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 07:44:26,kernel: [784.377009] wlan0: link up,0,normal
2026-01-04 07:44:36,systemd[1]: Started docker.service,0,normal
2026-01-04 07:44:55,systemd[1]: Started docker.service,0,normal
2026-01-04 07:45:23,MySQL server started with process id 39177,0,normal
2026-01-04 07:45:28,[INFO] User nginx logged in successfully,0,normal
2026-01-04 07:45:30,systemd[1]: Started apache2.service,0,normal
2026-01-04 07:45:38,"192.168.183.110 - - [04/Jan/2026:09:21:19 +0700] ""GET /admin HTTP/1.1"" 304 0",0,normal
2026-01-04 07:45:45,[INFO] Request processed in 2560ms,0,normal
2026-01-04 07:45:46,session closed for user apache,0,normal
2026-01-04 07:45:54,session opened for user admin by (uid=0),0,normal
2026-01-04 07:46:01,ALERT: Rootkit signature detected in /api/v1/users,1,malware_indicator
2026-01-04 07:46:06,systemd[1]: Stopped docker.service,0,normal
2026-01-04 07:46:31,systemd[1]: Stopped mongodb.service,0,normal
2026-01-04 07:46:35,[INFO] Application started successfully,0,normal
2026-01-04 07:46:43,ALERT: Suspicious process detected: reverse_shell (PID: 17201),1,malware_indicator
2026-01-04 07:46:50,error: maximum authentication attempts exceeded for root from 45.33.47.165,1,brute_force
2026-01-04 07:46:54,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 07:47:08,Accepted password for admin from 192.168.89.73 port 11158 ssh2,0,normal
2026-01-04 07:47:17,[INFO] Cache hit for key: cache_key_936,0,normal
2026-01-04 07:47:30,[INFO] Application started successfully,0,normal
2026-01-04 07:47:37,[INFO] Application started successfully,0,normal
2026-01-04 07:47:44,"192.168.207.88 - - [04/Jan/2026:05:49:46 +0700] ""GET /dashboard HTTP/1.1"" 304 0",0,normal
2026-01-04 07:47:46,Received disconnect from 192.168.89.202 port 59982:11: disconnected by user,0,normal
2026-01-04 07:47:58,Accepted password for postgres from 192.168.132.110 port 46027 ssh2,0,normal
2026-01-04 07:48:02,kernel: [858.484208] wlan0: link down,0,normal
2026-01-04 07:48:03,Connection received: host=192.168.157.129 user=www-data database=test,0,normal
2026-01-04 07:48:09,[INFO] Cache hit for key: cache_key_85,0,normal
2026-01-04 07:48:45,[INFO] Cache hit for key: cache_key_707,0,normal
2026-01-04 07:48:49,[DEBUG] Processing request from 192.168.242.71,0,normal
2026-01-04 07:49:20,session opened for user mysql by (uid=0),0,normal
2026-01-04 07:49:30,session opened for user root by (uid=0),0,normal
2026-01-04 07:49:45,kernel: [565.634456] eth0: link down,0,normal
2026-01-04 07:49:48,[INFO] Request processed in 176ms,0,normal
2026-01-04 07:50:00,kernel: [414.985049] br-0: link down,0,normal
2026-01-04 07:50:18,session opened for user postgres by (uid=0),0,normal
2026-01-04 07:50:18,MySQL server started with process id 17886,0,normal
2026-01-04 07:50:19,Connection received: host=192.168.60.113 user=www-data database=production,0,normal
2026-01-04 07:50:20,WARNING: Cryptominer activity detected on process 48318,1,malware_indicator
2026-01-04 07:50:28,Received disconnect from 192.168.41.119 port 18892:11: disconnected by user,0,normal
2026-01-04 07:50:35,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 07:50:48,[INFO] User guest logged in successfully,0,normal
2026-01-04 07:50:49,Connection received: host=192.168.62.60 user=root database=analytics,0,normal
2026-01-04 07:50:51,Accepted password for root from 192.168.253.39 port 49009 ssh2,0,normal
2026-01-04 07:50:52,[INFO] Application started successfully,0,normal
2026-01-04 07:50:58,"192.168.184.180 - - [04/Jan/2026:09:08:22 +0700] ""GET /dashboard HTTP/1.1"" 304 0",0,normal
2026-01-04 07:51:11,Received disconnect from 192.168.37.106 port 59548:11: disconnected by user,0,normal
2026-01-04 07:51:13,systemd[1]: Starting ssh.service...,0,normal
2026-01-04 07:51:28,systemd[1]: Stopped docker.service,0,normal
2026-01-04 07:51:33,"192.168.117.235 - - [04/Jan/2026:05:19:03 +0700] ""POST /index.html HTTP/1.1"" 200 14038",0,normal
2026-01-04 07:51:42,[INFO] Application started successfully,0,normal
2026-01-04 07:51:52,Received disconnect from 192.168.90.202 port 51706:11: disconnected by user,0,normal
2026-01-04 07:51:53,"192.168.28.24 - - [04/Jan/2026:05:42:31 +0700] ""POST /images/logo.png HTTP/1.1"" 200 49995",0,normal
2026-01-04 07:52:08,"192.168.75.132 - - [04/Jan/2026:10:38:52 +0700] ""POST /api/v1/data HTTP/1.1"" 200 1890",0,normal
2026-01-04 07:52:14,[INFO] Cache hit for key: cache_key_853,0,normal
2026-01-04 07:52:26,[INFO] Cache hit for key: cache_key_570,0,normal
2026-01-04 07:52:34,"192.168.107.162 - - [04/Jan/2026:11:38:42 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 07:52:44,session opened for user nginx by (uid=0),0,normal
2026-01-04 07:52:57,kernel: BUG: soft lockup - CPU#4 stuck for 4436s!,1,system_error
2026-01-04 07:52:58,"192.168.41.162 - - [04/Jan/2026:14:07:16 +0700] ""GET /login HTTP/1.1"" 200 8104",0,normal
2026-01-04 07:53:04,[INFO] Request processed in 4136ms,0,normal
2026-01-04 07:53:06,Accepted password for nginx from 192.168.234.54 port 20677 ssh2,0,normal
2026-01-04 07:53:07,session opened for user apache by (uid=0),0,normal
2026-01-04 07:53:08,session closed for user mysql,0,normal
2026-01-04 07:53:12,kernel: [593.138410] eth0: link up,0,normal
2026-01-04 07:53:17,"192.168.206.131 - - [04/Jan/2026:14:01:10 +0700] ""GET /css/style.css HTTP/1.1"" 304 0",0,normal
2026-01-04 07:53:32,"192.168.29.191 - - [04/Jan/2026:20:55:17 +0700] ""GET /login HTTP/1.1"" 200 28861",0,normal
2026-01-04 07:53:35,systemd[1]: Stopped redis.service,0,normal
2026-01-04 07:53:35,[INFO] Application started successfully,0,normal
2026-01-04 07:54:06,Accepted password for apache from 192.168.61.87 port 63670 ssh2,0,normal
2026-01-04 07:54:29,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 07:54:34,session closed for user admin,0,normal
2026-01-04 07:54:38,MySQL server started with process id 14949,0,normal
2026-01-04 07:54:41,Received disconnect from 192.168.61.50 port 58768:11: disconnected by user,0,normal
2026-01-04 07:54:43,session closed for user guest,0,normal
2026-01-04 07:54:46,su: FAILED SU (to root) user on pts/0,1,privilege_escalation
2026-01-04 07:54:51,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 07:54:55,"192.168.186.119 - - [04/Jan/2026:20:56:28 +0700] ""GET /images/logo.png HTTP/1.1"" 200 1691",0,normal
2026-01-04 07:55:12,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 07:55:22,[INFO] User admin logged in successfully,0,normal
2026-01-04 07:55:26,[INFO] User www-data logged in successfully,0,normal
2026-01-04 07:55:29,"192.168.68.51 - - [04/Jan/2026:12:42:38 +0700] ""POST / HTTP/1.1"" 200 42458",0,normal
2026-01-04 07:55:29,www-data: user NOT in sudoers; TTY=pts/0; PWD=/home/www-data; USER=root; COMMAND=/bin/bash,1,privilege_escalation
2026-01-04 07:55:33,systemd[1]: Started mysql.service,0,normal
2026-01-04 07:55:40,[INFO] Request processed in 3232ms,0,normal
2026-01-04 07:55:50,[INFO] User postgres logged in successfully,0,normal
2026-01-04 07:55:51,systemd[1]: Starting cron.service...,0,normal
2026-01-04 07:55:55,"192.168.253.17 - - [03/Jan/2026:23:13:43 +0700] ""GET /api/v1/users HTTP/1.1"" 200 21448",0,normal
2026-01-04 07:56:17,DDoS attack detected from 185.220.77.70 - rate limit exceeded,1,suspicious_network
2026-01-04 07:56:20,kernel: Out of memory: Kill process 42092 (botnet_client) score 276,1,system_error
2026-01-04 07:56:38,session opened for user root by (uid=0),0,normal
2026-01-04 07:56:45,[INFO] Application started successfully,0,normal
2026-01-04 07:56:45,"192.168.151.153 - - [03/Jan/2026:23:32:17 +0700] ""GET /api/v1/users HTTP/1.1"" 200 16692",0,normal
2026-01-04 07:57:02,ALERT: Suspicious process detected: keylogger (PID: 5625),1,malware_indicator
2026-01-04 07:57:09,[INFO] User mysql logged in successfully,0,normal
2026-01-04 07:57:24,kernel: BUG: soft lockup - CPU#3 stuck for 2783s!,1,system_error
2026-01-04 07:57:30,systemd[1]: Started nginx.service,0,normal
2026-01-04 07:57:52,ALERT: Reverse shell connection attempt to 45.33.58.245:27353,1,malware_indicator
2026-01-04 07:58:10,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 07:58:20,Received disconnect from 192.168.232.137 port 43712:11: disconnected by user,0,normal
2026-01-04 07:58:32,[INFO] Application started successfully,0,normal
2026-01-04 07:58:33,"185.220.185.217 - - [04/Jan/2026:00:42:31 +0700] ""GET /../../../etc/passwd HTTP/1.1"" 400 18131",1,suspicious_network
2026-01-04 07:58:47,kernel: [339.150056] wlan0: link down,0,normal
2026-01-04 07:59:06,[ERROR] Disk space critical: /home at 96% usage,1,system_error
2026-01-04 07:59:11,[INFO] Cache hit for key: cache_key_644,0,normal
2026-01-04 07:59:23,Accepted password for postgres from 192.168.7.93 port 45713 ssh2,0,normal
2026-01-04 07:59:25,[INFO] User nginx logged in successfully,0,normal
2026-01-04 07:59:27,kernel: [590.496874] wlan0: link up,0,normal
2026-01-04 07:59:29,Received disconnect from 192.168.190.230 port 42045:11: disconnected by user,0,normal
2026-01-04 07:59:31,session closed for user user,0,normal
2026-01-04 07:59:33,[INFO] Application started successfully,0,normal
2026-01-04 07:59:50,[INFO] Request processed in 2734ms,0,normal
2026-01-04 08:00:09,MySQL server started with process id 7636,0,normal
2026-01-04 08:00:11,[DEBUG] Processing request from 192.168.37.128,0,normal
2026-01-04 08:00:21,[INFO] Application started successfully,0,normal
